tube_assembly_id,diameter,wall,length,num_bends,bend_radius,cost
TA-09451,15.88,1.65,117,5,38.1,8.18203568825359
TA-09456,6.35,0.89,19,2,12.7,2.20060871452179
TA-09478,9.52,1.65,36,3,31.75,27.5980258508928
TA-09498,6.35,0.89,139,2,19.05,3.23275262487272
TA-09510,9.52,0.89,53,3,31.75,2.46490432498901
TA-09522,6.35,0.89,43,3,19.05,6.59347996639273
TA-09528,63.5,1.65,19,0,0,15.011990674538
TA-09530,15.88,1.65,101,0,0,20.4342237777024
TA-09531,15.88,1.65,63,2,31.75,22.5791913110731
TA-09532,15.88,1.65,62,2,50.8,22.3343701140088
TA-09534,25.4,1.65,69,4,50.8,9.8067581778626
TA-09535,25.4,1.65,73,4,50.8,6.70198026963716
TA-09537,15.88,1.65,94,4,38.1,15.8716469233209
TA-09540,15.88,1.65,33,2,38.1,11.5538912660038
TA-09545,6.35,0.89,112,7,19.05,9.28094901598571
TA-09546,15.88,1.65,98,8,50.8,15.1010165643796
TA-09547,15.88,1.65,82,4,38.1,14.4973097488913
TA-09552,19.05,1.65,75,4,38.1,14.0827829493164
TA-09553,19.05,1.65,92,5,38.1,10.4521958792141
TA-09555,19.05,1.65,28,2,38.1,9.61201404383412
TA-09556,12.7,0.89,91,4,25.4,12.096392782226
TA-09557,12.7,0.89,69,2,25.4,11.0169538678967
TA-09559,12.7,0.89,60,0,0,9.18079488991392
TA-09561,15.88,1.65,41,3,38.1,12.9282284404333
TA-09562,19.05,1.65,165,5,50.8,16.1748913605938
TA-09565,12.7,0.89,120,6,38.1,14.2663988471147
TA-09566,9.52,1.24,45,3,19.05,3.18545762089438
TA-09571,6.35,0.89,16,2,19.05,6.27354317477451
TA-09572,6.35,0.89,17,2,19.05,6.27354317477451
TA-09577,12.7,1.65,117,9,25.4,3.47757382193709
TA-09592,15.88,1.65,25,2,38.1,1.3047856979908
TA-09606,88.9,1.65,50,0,0,3.21049615241232
TA-09607,88.9,1.65,83,0,0,3.58885618423908
TA-09621,12.7,1.24,60,4,38.1,1.79442809211954
TA-09623,12.7,1.24,26,2,25.4,1.49118365484663
TA-09624,12.7,1.24,24,2,25.4,1.61637631243636
TA-09630,6.35,0.89,44,4,19.05,3.14650879408868
TA-09633,12.7,1.65,57,2,38.1,16.4030202033129
TA-09635,6.35,0.89,44,4,19.05,6.84108322251465
TA-09651,31.75,1.65,38,1,76.2,50.1966915753688
TA-09678,88.9,1.65,138,2,101.6,15.3013248165232
TA-09679,88.9,1.65,145,2,101.6,12.0797004278807
TA-09686,12.7,1.65,121,5,31.75,9.75946317388425
TA-09691,15.88,1.65,156,2,50.8,26.6660360666136
TA-09704,10,3.5,194,4,38.1,11.7128307172705
TA-09708,63.5,1.65,118,0,0,12.572124881067
TA-09711,25.4,1.65,24,2,38.1,8.83651508154215
TA-09723,57.15,1.65,91,2,114,13.0701134523684
TA-09724,6.35,0.89,94,4,12.7,3.4052402864408
TA-09727,6.35,0.89,94,5,19.05,3.40245822738325
TA-09739,19.05,1.65,119,4,50.8,11.7152506913417
TA-09748,12.7,1.65,104,6,25.4,3.09643173105279
TA-09750,12.7,1.65,108,6,25.4,3.11868820351318
TA-09754,6.35,0.89,40,3,19.05,10.2630158633007
TA-09771,19.05,1.65,132,6,50.8,53.0399559321845
TA-09780,9.52,0.89,55,4,31.75,4.49858949605782
TA-09784,9.52,1.24,25,2,19.05,2.35918608080212
TA-09785,15.88,1.24,43,3,38.1,2.94063642383
TA-09795,19.05,2.41,33,4,38.1,14.2135397250213
TA-09803,22.22,1.65,40,2,38.1,9.57028315797088
TA-09807,9.52,1.65,49,4,31.75,1.29643952081815
TA-09808,9.52,1.65,40,4,31.75,1.2992215798757
TA-09810,6.35,0.89,156,4,19.05,4.47911508265497
TA-09811,88.9,1.65,89,1,101.6,95.1937147721772
TA-09812,88.9,1.65,91,1,101.6,95.1937147721772
TA-09814,25.4,1.65,14,2,63.5,5.47787428431531
TA-09815,25.4,1.65,79,2,63,8.64385749180684
TA-09816,25.4,1.65,81,2,63.5,13.2815499407421
TA-09822,15.88,1.24,216,5,38.1,4.33723007071994
TA-09823,19.05,1.65,112,5,50.8,11.7235968685143
TA-09824,19.05,1.65,127,5,50.8,19.1433483749993
TA-09825,12.7,0.89,71,4,25.4,11.7430712819172
TA-09826,12.7,0.89,90,5,38.1,12.0184951286146
TA-09828,12.7,0.89,123,2,38.1,12.040751601075
TA-09829,12.7,0.89,14,2,38.1,9.00552516928829
TA-09831,19.05,1.65,53,2,50.8,5.65592606399849
TA-09835,15.88,1.65,56,2,38.1,1.54404277694007
TA-09837,15.88,1.65,149,5,38.1,3.03522643178669
TA-09838,15.88,1.65,155,6,38.1,3.21049615241232
TA-09841,15.88,1.65,56,4,38.1,1.54682483599762
TA-09846,15.88,1.65,178,6,38.1,3.03244437272914
TA-09851,15.88,1.65,152,4,38.1,3.07417525859239
TA-09854,15.88,1.65,108,7,38.1,2.10323664750755
TA-09862,15.88,1.65,56,3,38.1,1.54404277694007
TA-09869,15.88,1.65,124,4,38.1,4.07849857836782
TA-09880,57.15,1.65,87,2,101.6,12.126995431859
TA-09882,25.4,3.05,194,7,63.5,6.86333969497504
TA-09896,6.35,0.89,16,2,12.7,5.01883453981961
TA-09907,6.35,0.89,26,2,19.05,8.0540609716063
TA-09908,6.35,0.89,109,0,0,4.36783272035299
TA-09909,12.7,0.89,59,5,38.1,12.7223560701747
TA-09910,12.7,0.89,57,2,38.1,11.731943045687
TA-09911,12.7,1.24,68,4,38.1,3.34125292811716
TA-09912,12.7,1.24,130,9,25.4,2.74032817168643
TA-09916,12.7,1.65,103,4,38.1,8.66611396426723
TA-09918,12.7,1.24,38,2,25.4,1.76938956060159
TA-09927,63.5,1.65,233,5,127,34.8647641092125
TA-09929,9.52,0.89,64,2,127,5.9758628556167
TA-09930,9.52,1.24,21,2,19.05,11.003043572609
TA-09931,9.52,1.24,71,7,19.05,12.1882007311251
TA-09934,12.7,1.65,72,4,38.1,3.99503680664133
TA-09944,25.4,1.65,24,1,38.1,39.8641242356293
TA-09949,88.9,1.65,183,2,101.6,110.639706659693
TA-09951,6.35,0.89,47,4,12.7,9.98202789848823
TA-09957,15.88,1.65,86,6,38.1,1.95578751745742
TA-09958,15.88,1.65,84,6,38.1,1.93631310405457
TA-09962,15.88,1.65,133,6,38.1,2.31745519493888
TA-09966,15.88,1.65,161,7,38.1,2.70137934488073
TA-09974,15.88,1.65,147,6,38.1,2.5594943329457
TA-09978,9.52,1.24,38,4,19.05,1.05996450092643
TA-09992,9.52,0.89,28,2,19.05,2.26737813190298
TA-09995,19.05,2.41,46,2,50.8,3.78916443638265
TA-10016,6.35,0.89,15,1,19.05,7.19996884093855
TA-10017,6.35,0.89,45,5,12.7,9.00830722834584
TA-10039,6.35,0.89,26,4,19.05,0.987630965430134
TA-10059,9.52,1.65,6,1,19.05,5.40554074881902
TA-10062,9.52,1.65,18,2,19.05,2.70972552205338
TA-10063,9.52,0.89,38,3,31.75,2.91559789231206
TA-10065,6.35,0.89,66,5,19.05,9.66765522498511
TA-10090,19.05,1.24,79,4,50.8,4.89085982317233
TA-10091,19.05,1.24,43,2,50.8,3.16041908937643
TA-10095,15.88,1.65,164,7,38.1,2.76536670320438
TA-10098,15.88,1.65,160,7,38.1,2.69303316770808
TA-10100,15.88,1.65,204,6,38.1,3.09921379011034
TA-10101,15.88,1.65,193,6,38.1,2.99905966403855
TA-10105,15.88,1.65,228,9,38.1,3.33290675094451
TA-10106,19.05,1.65,64,1,50.8,10.7387479621417
TA-10117,6.35,0.89,15,2,19.05,2.03090311201126
TA-10121,6.35,0.89,27,4,12.7,1.41050394217768
TA-10123,63.5,1.65,49,1,101.6,10.5885167730341
TA-10140,6.35,0.89,15,2,19.05,7.27786649454995
TA-10141,6.35,0.89,15,2,19.05,7.27786649454995
TA-10142,6.35,0.89,15,2,19.05,4.83800070107888
TA-10143,6.35,0.89,15,2,19.05,4.83800070107888
TA-10147,19.05,1.24,62,4,38.1,1.43276041463808
TA-10157,6.35,0.89,41,4,12.7,1.28531128458795
TA-10160,6.35,0.89,15,2,19.05,7.52825180972942
TA-10165,6.35,0.89,14,2,19.05,7.19440472282345
TA-10168,15.88,1.65,97,5,38.1,1.65810719829961
TA-10178,6.35,0.89,16,2,19.05,5.01883453981961
TA-10188,9.52,0.89,17,2,19.05,3.05470084518954
TA-10189,9.52,0.89,55,4,19.05,3.79194649544021
TA-10192,63.5,1.65,18,0,0,4.61265391741736
TA-10203,9.52,1.24,25,2,19.05,2.40648108478047
TA-10204,12.7,1.24,75,6,25.4,2.65686639995994
TA-10208,6.35,0.89,16,2,19.05,7.82036801077213
TA-10209,6.35,0.89,16,2,19.05,7.82036801077213
TA-10218,9.52,1.24,114,9,19.05,6.08992727697624
TA-10219,9.52,1.24,68,4,19.05,4.6710771576259
TA-10239,12.7,0.89,68,4,25.4,3.91713915302994
TA-10260,76.2,1.65,88,2,152.4,3.23553468393027
TA-10261,12.7,1.65,28,1,31.75,4.2676785942812
TA-10262,6.35,0.89,36,5,12.7,7.84262448323253
TA-10267,6.35,0.89,14,2,12.7,1.2435803987247
TA-10276,15.88,1.65,53,3,31.75,6.00368344619219
TA-10279,6.35,0.89,74,9,12.7,1.87510780478848
TA-10295,6.35,0.89,92,5,19.05,6.99131441162233
TA-10304,6.35,0.89,15,2,19.05,7.52825180972942
TA-10307,6.35,0.89,16,2,19.05,7.95390684553452
TA-10308,6.35,0.89,15,2,19.05,10.6413758951275
TA-10320,15.88,1.65,58,2,31.75,8.01233008574306
TA-10331,6.35,0.71,137,6,19.05,2.54558403765795
TA-10332,6.35,0.71,80,3,19.05,1.72765867473835
TA-10334,6.35,0.71,135,5,19.05,2.46212226593146
TA-10341,19.05,1.65,16,0,0,2.5261096242551
TA-10343,9.52,1.65,158,9,31.75,49.1617656059603
TA-10348,25.4,1.65,100,0,0,5.26087367782643
TA-10353,9.52,1.24,253,11,19.05,4.38452507469828
TA-10357,38.1,1.65,23,1,63.5,5.13289896117915
TA-10359,12.7,1.65,53,1,127,4.58483332684186
TA-10379,15.88,1.65,58,2,50.8,4.21203741313021
TA-10386,63.5,1.65,96,2,101.6,11.2089159428676
TA-10388,38.1,3.05,303,2,76.2,93.8221596568052
TA-10396,25.4,2.41,72,3,63.5,5.90074726106286
TA-10397,6.35,0.89,32,4,12.7,2.76536670320438
TA-10405,19.05,2.11,190,7,38.1,6.11496580849418
TA-10408,25.4,3.05,186,5,50.8,9.58141139420107
TA-10409,25.4,3.05,171,6,50.8,73.3489870522971
TA-10415,12.7,1.65,56,2,38.1,10.2602338042432
TA-10416,12.7,1.65,49,2,38.1,9.95698936697028
TA-10430,31.75,1.65,129,4,63.5,18.0305247519794
TA-10431,31.75,1.65,123,5,63.5,13.8212693979068
TA-10432,38.1,1.65,194,2,63.5,14.6558871151717
TA-10463,9.52,1.65,23,2,31.75,2.01421075766596
TA-10474,88.9,1.65,152,1,127,15.9745831084502
TA-10507,12.7,2.11,42,2,38.1,1.85841545044318
TA-10508,12.7,2.11,39,2,38.1,1.83059485986769
TA-10510,6.35,0.89,65,6,12.7,2.19504459640669
TA-10512,9.52,1.24,100,9,19.05,2.1115828246802
TA-10517,12.7,1.65,77,5,38.1,17.9693194527133
TA-10537,25.4,1.65,27,1,63.5,2.33136549022663
TA-10543,25.4,1.65,114,3,63.5,3.29117586508126
TA-10560,10,3.5,60,4,38.1,7.36224592845657
TA-10576,10,3.5,73,7,38.1,8.62046733028049
TA-10582,9.52,1.24,38,2,31.75,1.66645337547225
TA-10587,3.18,0.71,143,5,12.7,2.12549311996795
TA-10592,6.35,1.65,59,6,12.7,13.1090622791741
TA-10594,9.52,1.24,100,8,19.05,2.32301931305398
TA-10601,19.05,1.65,133,4,50.8,15.9829292856229
TA-10615,38.1,1.65,67,2,63.5,5.26643779594153
TA-10616,19.05,1.24,80,0,0,3.77525414109491
TA-10634,9.52,1.65,170,8,31.75,6.98853235256478
TA-10636,9.52,1.65,207,8,31.75,45.7008841383685
TA-10642,9.52,1.24,23,2,31.75,9.99315613471843
TA-10711,63.5,1.65,97,2,101.6,23.5306555087551
TA-10712,19.05,1.65,53,0,0,2.90725171513941
TA-10742,6.35,0.89,58,7,12.7,8.74122955882107
TA-10743,6.35,0.89,52,6,12.7,7.82315006982968
TA-10745,15.88,1.24,137,3,50.8,1.7304407337959
TA-10746,15.88,1.24,225,6,50.8,3.08252143576504
TA-10747,19.05,1.65,59,3,50.8,3.4386249951314
TA-10749,9.52,0.89,31,2,19.05,3.17432938466418
TA-10750,9.52,0.89,35,1,19.05,3.14650879408868
TA-10756,19.05,1.65,111,6,38.1,15.8911213367237
TA-10757,25.4,1.65,54,4,50.8,2.5539302148306
TA-10759,101.6,1.65,22,0,0,4.00060092475643
TA-10785,6.35,0.71,16,2,19.05,1.01545155600563
TA-10846,25.4,2.11,35,0,0,6.34031259215571
TA-10855,25.4,2.11,81,2,50.8,10.5495679462284
TA-10860,19.05,1.65,367,2,38.1,8.60212660594359
TA-10895,50.8,1.65,85,2,76.2,37.9695420174379
TA-10996,6.35,2,135,7,25.4,37.8360031826756
TA-11008,9.52,1.65,33,2,19.05,3.89766473962709
TA-11010,15.88,1.65,252,0,0,4.96875747678372
TA-11016,6.35,0.89,26,2,25.4,0.959810374854637
TA-11021,15.88,1.65,117,4,31.75,10.2324132136677
TA-11038,101.6,1.65,29,0,0,2.1282751790255
TA-11049,15.88,1.65,43,2,25.4,1.84450515515543
TA-11050,15.88,1.65,40,2,31.75,1.65532513924206
TA-11059,6.35,0.89,69,3,19.05,5.24974544159623
TA-11061,12.7,1.24,79,5,38.1,1.37711923348709
TA-11065,25.4,1.65,49,3,38.1,4.10353710988577
TA-11077,6.35,2.375,69,10,19,10.63859383607
TA-11078,6.35,2.375,69,11,19,10.5551320643435
TA-11081,6.35,2.375,85,10,19,10.6552861904152
TA-11082,6.35,2.375,96,8,19,10.7888250251776
TA-11094,6.35,2.375,83,9,19,21.8057788930743
TA-11097,6.35,2.375,70,7,19,40.1757148500748
TA-11098,6.35,2.375,70,5,19,32.5306165599283
TA-11099,6.35,2.375,70,4,19,39.680508337831
TA-11100,12.7,0.89,61,2,25.4,2.50385315179471
TA-11102,12.7,0.89,72,4,25.4,10.4327214658113
TA-11103,12.7,0.89,96,5,25.4,11.7124686322841
TA-11114,12.7,1.65,111,5,31.75,11.8766101166796
TA-11115,6.35,0.89,63,8,12.7,3.10755996728299
TA-11116,6.35,0.89,65,9,12.7,3.30786821942656
TA-11117,6.35,0.89,60,7,12.7,1.84172309609788
TA-11123,15.88,1.65,49,3,38.1,53.3793671372056
TA-11128,10,3.5,63,5,38.1,7.61168923843915
TA-11129,10,3.5,62,7,38.1,8.62046733028049
TA-11135,6.35,0.89,60,7,12.7,15.0231189107682
TA-11136,6.35,0.89,67,7,12.7,3.52208676685789
TA-11165,6.35,0.89,47,6,12.7,7.08868647863657
TA-11167,6.35,0.89,46,4,12.7,15.5461460135876
TA-11168,6.35,0.89,58,5,12.7,5.17462984704239
TA-11171,6.35,0.89,36,2,19.05,9.15575635839597
TA-11172,6.35,0.89,44,3,19.05,10.0321049615241
TA-11174,6.35,0.89,35,2,19.05,7.15823795507531
TA-11176,6.35,0.89,33,3,19.05,6.58791584827763
TA-11178,6.35,0.89,28,2,19.05,5.66149018211359
TA-11179,6.35,0.89,15,2,12.7,3.81698502695815
TA-11194,9.52,0.89,12,1,19.05,1.98360810803292
TA-11201,15.88,1.65,33,1,38.1,3.416368522671
TA-11209,19.05,1.24,119,5,38.1,4.6822053938561
TA-11211,6.35,0.89,26,3,12.7,0.890258898415896
TA-11213,6.35,1.65,50,5,12.7,1.88345398196113
TA-11218,15.88,1.65,126,5,38.1,49.9101394924411
TA-11228,6.35,0.89,66,6,12.7,2.18113430111894
TA-11232,101.6,1.65,168,2,152.4,55.1265002253468
TA-11234,9.52,1.24,52,3,19.05,1.44388865086828
TA-11241,9.52,1.24,88,5,31.75,4.46242272830968
TA-11247,6.35,0.89,65,6,12.7,7.47261062857842
TA-11252,22.22,3.05,275,5,38.1,14.6197203474235
TA-11265,19.05,1.65,118,5,50.8,12.2021110264129
TA-11275,15.88,1.65,115,2,50.8,11.4899039076801
TA-11277,19.05,1.24,52,4,38.1,15.3931327654223
TA-11286,9.52,0.89,26,2,19.05,10.3770802846603
TA-11296,63.5,1.65,23,0,0,5.39997663070392
TA-11306,9.52,0.89,93,1,31.75,5.71713136326458
TA-11310,203.2,1.9,48,0,0,32.4137700795112
TA-11313,9.52,0.89,104,4,31.75,5.76999048535802
TA-11329,6.35,0.89,17,2,12.7,5.21079661479054
TA-11333,76.2,1.65,138,3,101.6,19.1016174891361
TA-11352,10,3.5,51,5,38.1,7.31455823684225
TA-11363,15.88,1.65,49,3,38.1,53.2013153575224
TA-11367,6.35,0.89,29,2,12.7,0.982066847315035
TA-11369,6.35,1.65,32,4,12.7,1.40215776500504
TA-11370,6.35,1.65,35,2,12.7,1.56908130845802
TA-11375,12.7,0.89,55,2,38.1,2.70137934488073
TA-11376,12.7,0.89,71,3,38.1,40.6124981221101
TA-11382,19.05,1.65,46,2,38.1,10.0487973158694
TA-11403,6.35,0.89,13,2,19.05,5.32764309520762
TA-11404,6.35,0.89,13,2,19.05,5.32764309520762
TA-11409,76.2,1.65,156,2,101.6,27.72600056754
TA-11411,15.88,1.65,69,2,31.75,3.86706208999405
TA-11412,9.52,0.89,70,2,127,15.6073513128537
TA-11421,31.75,1.65,161,9,63.5,25.6784051011835
TA-11423,101.6,1.65,133,1,101.6,24.9884544549112
TA-11426,63.5,1.65,121,2,152.4,12.9171002042031
TA-11443,9.52,0.89,68,6,19.05,2.61513551409669
TA-11445,6.35,0.89,50,6,12.7,5.00770630358941
TA-11446,6.35,0.89,51,7,12.7,17.081842613355
TA-11447,9.52,0.89,54,7,19.05,20.2867746476522
TA-11449,6.35,0.89,55,6,12.7,10.9167997418249
TA-11451,101.6,1.65,229,3,152.4,138.017949845039
TA-11452,101.6,1.65,201,3,152.4,172.799252182525
TA-11455,12.7,1.65,195,11,31.75,15.0592856785164
TA-11456,12.7,1.65,117,5,31.75,4.31775565731709
TA-11457,6.35,0.89,22,3,12.7,1.13508009548027
TA-11458,6.35,0.89,41,4,12.7,1.40493982406258
TA-11460,6.35,0.89,82,9,12.7,5.42779722127941
TA-11480,6.35,1.65,67,10,12.7,10.8222097338682
TA-11482,9.52,0.89,74,3,19.05,3.45809940853424
TA-11483,19.05,1.65,108,5,38.1,21.6277271133912
TA-11491,9.52,1.24,32,2,31.75,9.36162872865465
TA-11515,9.52,0.89,59,7,19.05,1.38824746971729
TA-11519,9.52,0.89,78,10,19.05,5.27478397311418
TA-11534,15.88,1.65,98,2,38.1,9.96255348508538
TA-11536,9.52,1.24,57,3,31.75,9.89300200864664
TA-11537,19.05,1.65,37,2,50.8,8.03458655820346
TA-11538,19.05,1.65,29,2,38.1,9.36719284676975
TA-11539,12.7,0.89,14,2,38.1,5.91743961540816
TA-11540,19.05,1.65,163,8,50.8,21.7640480072111
TA-11542,12.7,0.89,23,2,38.1,2.68190493147789
TA-11548,31.75,1.65,51,1,63.5,4.27602477145385
TA-11549,31.75,1.65,41,1,50.8,4.32888389354729
TA-11561,88.9,1.65,189,5,101.6,28.70250329674
TA-11568,12.7,1.65,124,5,31.75,5.41666898504921
TA-11576,25.4,1.65,90,2,50.8,3.8197670860157
TA-11577,9.52,0.89,36,4,19.05,4.75453892935239
TA-11578,6.35,1.65,32,5,12.7,4.61543597647491
TA-11599,9.52,1.24,89,7,19.05,7.50043121915392
TA-11610,19.05,1.65,43,2,38.1,8.81356309431736
TA-11617,15.88,1.65,58,2,38.1,6.18173522587537
TA-11618,15.88,1.65,58,2,38.1,6.18173522587537
TA-11628,19.05,1.65,105,5,38.1,15.9773651675078
TA-11631,76.2,1.65,83,0,0,13.3817040668139
TA-11633,9.52,0.89,23,2,19.05,13.4929864291159
TA-11646,15.88,2.41,120,5,50.8,5.74495195384007
TA-11647,19.05,3.05,135,6,50.8,6.88003204932034
TA-11651,19.05,2.11,177,5,50.8,7.71743182564279
TA-11671,6.35,0.89,49,3,19.05,7.41696944742743
TA-11672,6.35,0.89,18,2,19.05,2.5428019786004
TA-11673,6.35,0.89,41,3,19.05,8.13474068427525
TA-11675,6.35,0.89,25,3,19.05,2.29241666342093
TA-11676,6.35,0.89,49,4,19.05,2.84604641587332
TA-11682,19.05,1.65,123,4,50.8,8.42129276720286
TA-11683,19.05,1.65,112,5,50.8,7.2361356086867
TA-11684,19.05,1.65,98,3,50.8,16.5977643373413
TA-11685,15.88,1.65,35,2,50.8,13.4289990707923
TA-11686,15.88,1.65,83,3,50.8,17.8580370904114
TA-11706,15.88,1.65,81,6,50.8,16.5170846246724
TA-11713,38.1,3.05,225,4,76.2,16.8119828847727
TA-11714,38.1,3.05,225,4,76.2,16.8119828847727
TA-11740,19.05,1.65,38,2,50.8,5.31651485897743
TA-11745,63.5,1.65,184,3,101.6,47.7123128369769
TA-11749,15.88,1.65,92,6,38.1,3.69735648748352
TA-11768,12.7,1.65,94,6,25.4,2.996277604981
TA-11777,19.05,1.24,99,3,38.1,3.37463763680775
TA-11803,19.05,2.11,63,1,50.8,3.49148411722484
TA-11807,15.88,1.65,186,9,38.1,12.3217395658875
TA-11814,6.35,0.89,11,1,19.05,3.41358646361345
TA-11815,6.35,0.89,17,2,19.05,3.51374058968524
TA-11816,6.35,0.89,25,3,19.05,2.77649493943457
TA-11818,6.35,0.89,24,3,19.05,3.81698502695815
TA-11819,9.52,0.89,79,4,127,28.3463997373736
TA-11825,9.52,0.89,31,3,31.75,2.5650584510608
TA-11826,19.05,2.11,143,4,50.8,3.73630531428921
TA-11827,19.05,2.11,125,4,50.8,7.28343061266504
TA-11829,6.35,0.71,209,8,19.05,3.32456057377186
TA-11835,6.35,0.71,60,3,19.05,1.29087540270305
TA-11836,6.35,0.71,26,3,19.05,1.42997835558053
TA-11853,12.7,1.65,93,5,25.4,2.42039138006822
TA-11854,12.7,1.65,90,5,25.4,2.42039138006822
TA-11857,12.7,1.65,77,5,25.4,5.5502078198116
TA-11863,9.52,0.89,55,4,19.05,8.37121570416697
TA-11876,63.5,1.65,153,4,127,53.741034814687
TA-11880,6.35,0.89,40,4,12.7,5.21636073290564
TA-11905,63.5,1.65,90,2,101.6,22.3343701140088
TA-11910,9.52,1.24,69,3,31.75,6.28745347006226
TA-11915,38.1,4.78,161,2,76.2,10.3993367571207
TA-11919,76.2,1.65,111,2,101.6,5.38050221730107
TA-11926,101.6,1.65,93,0,0,11.0559026947024
TA-11956,12.7,1.24,17,1,25.4,3.99781886569888
TA-11961,63.5,1.65,91,2,101.6,4.85191099636663
TA-11962,63.5,1.65,84,2,101.6,17.8218703226632
TA-11966,19.05,1.65,34,3,50.8,6.7826599823061
TA-11969,9.52,1.24,44,4,19.05,4.87138540976948
TA-11972,12.7,1.65,83,4,38.1,11.6707377464209
TA-11980,19.05,1.65,50,2,38.1,4.89920600034498
TA-11988,6.35,0.89,57,5,19.05,1.52178630447967
TA-11994,57.15,1.65,103,4,127,11.1338003483138
TA-12002,76.2,1.65,82,2,101.6,11.2172621200403
TA-12033,6.35,0.89,15,2,19.05,4.39008919281338
TA-12035,6.35,0.89,19,3,19.05,0.984848906372584
TA-12043,9.52,0.89,55,3,31.75,51.696221407388
TA-12045,12.7,0.89,354,2,38.1,26.9943190354045
TA-12059,12.7,1.65,57,4,38.1,6.73814703738531
TA-12066,25.4,2.11,117,4,50.8,6.46550524974544
TA-12068,15.88,1.65,126,6,38.1,2.75423846697418
TA-12069,15.88,1.65,220,7,38.1,4.16474240915186
TA-12070,15.88,1.65,198,7,38.1,4.33166595260484
TA-12072,15.88,1.65,198,8,38.1,5.85623431614206
TA-12076,12.7,1.65,49,4,19.05,6.90785263989584
TA-12110,9.52,1.65,46,6,19.05,5.5001307567757
TA-12112,6.35,0.89,59,6,12.7,1.35208070196914
TA-12113,6.35,0.89,31,2,12.7,1.52456836353722
TA-12118,6.35,0.89,30,5,12.7,6.61573643885312
TA-12120,6.35,0.89,32,5,12.7,1.50231189107682
TA-12130,12.7,1.24,59,3,38.1,5.53629752452385
TA-12131,15.88,1.24,50,2,50.8,4.38730713375583
TA-12132,9.52,1.24,47,2,31.75,2.1338392971406
TA-12133,12.7,1.24,53,2,38.1,2.74311023074398
TA-12135,9.52,1.24,39,2,31.75,2.14218547431325
TA-12137,9.52,1.24,16,2,19.05,1.76660750154404
TA-12138,12.7,1.24,25,1,38.1,1.95022339934232
TA-12139,12.7,1.24,13,0,0,3.03800849084424
TA-12142,19.05,1.24,132,6,50.8,5.67540047740133
TA-12143,19.05,1.24,127,5,50.8,5.17462984704239
TA-12147,25.4,2.41,64,2,63.5,3.69179236936842
TA-12148,25.4,2.41,108,4,63.5,4.62656421270511
TA-12153,6.35,0.89,75,7,12.7,6.89394234460809
TA-12154,19.05,1.65,42,2,50.8,5.29425838651703
TA-12164,19.05,1.24,27,2,50.8,2.99349554592345
TA-12169,31.75,3.05,191,2,63.5,7.11928912826961
TA-12172,152.4,1.65,176,2,152.4,91.1986779655359
TA-12176,25.4,1.65,106,1,50.8,5.77555460347312
TA-12177,12.7,1.65,53,2,38.1,11.6011862699821
TA-12178,19.05,1.65,80,4,50.8,6.20120963927822
TA-12184,12.7,1.65,36,2,38.1,7.27786649454995
TA-12186,6.35,0.89,44,4,19.05,11.6735198054784
TA-12194,15.88,1.65,90,4,38.1,9.98480995754578
TA-12203,63.5,1.65,92,2,152.4,17.1903429165994
TA-12206,76.2,1.65,111,2,101.6,10.4800164697896
TA-12216,19.05,1.65,196,6,38.1,3.90044679868464
TA-12223,25.4,1.65,70,4,50.8,5.44727163468226
TA-12224,25.4,1.65,34,2,50.8,1.41328600123523
TA-12225,12.7,1.65,116,7,25.4,1.83615897798278
TA-12227,76.2,1.65,126,3,101.6,11.3591471319753
TA-12239,12.7,1.24,57,4,38.1,4.04511386967723
TA-12240,19.05,1.65,74,4,50.8,6.33196641498306
TA-12241,19.05,1.65,67,1,50.8,5.83675990273921
TA-12248,9.52,0.89,100,8,19.05,1.78608191494689
TA-12250,12.7,0.89,94,4,38.1,2.26459607284543
TA-12255,9.52,0.89,43,3,19.05,2.07819811598961
TA-12260,19.05,1.65,77,2,38.1,3.96999827512338
TA-12264,25.4,1.65,18,1,50.8,1.78329985588934
TA-12276,6.35,0.89,20,2,19.05,5.60306694190504
TA-12278,15.88,1.65,50,2,50.8,12.4580604597074
TA-12279,15.88,1.65,97,7,31.75,2.46212226593146
TA-12285,6.35,0.89,20,2,19.05,2.08098017504716
TA-12314,10,3.5,83,8,38.1,10.5316432788235
TA-12322,9.52,0.89,32,2,31.75,4.14248593669146
TA-12324,9.52,1.65,27,2,31.75,2.32301931305398
TA-12326,15.88,1.65,21,0,0,4.91868041374782
TA-12328,76.2,1.65,76,2,152.4,9.16132047651107
TA-12330,25.4,1.65,96,3,63.5,5.72269548137968
TA-12331,25.4,1.65,45,2,50.8,3.4386249951314
TA-12332,25.4,1.65,56,3,63.5,4.99379600830166
TA-12333,25.4,3.05,241,8,63.5,14.3470785597837
TA-12334,9.52,1.24,87,4,31.75,3.77247208203736
TA-12336,9.52,1.24,86,4,31.75,3.59720236141173
TA-12344,6.35,0.89,14,2,19.05,6.69641615152206
TA-12345,6.35,0.89,15,2,19.05,6.69641615152206
TA-12354,9.52,0.89,29,2,19.05,1.88623604101868
TA-12355,9.52,0.89,28,3,19.05,2.84604641587332
TA-12358,38.1,1.65,147,4,63.5,34.4057243647168
TA-12364,6.35,0.71,72,7,19.05,1.99751840332067
TA-12365,6.35,0.89,134,9,19.05,3.05748290424709
