tube_assembly_id,diameter,wall,length,num_bends,bend_radius,adaptor,nut,sleeve,threaded,boss,straight,elbow,other,float,hfl,tee,weighted,not weighted,total weight,S-0066,S-0041,S-0072,S-0054,S-0026,S-0013,others,annual_usage,min_order_quantity,bracket_pricing,quantity,cost
TA-09442,19.05,1.65,92,3,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.298,1,0,0,0,0,0,0,0,0,Yes,25,5.21636073290564
TA-09442,19.05,1.65,92,3,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.298,1,0,0,0,0,0,0,0,0,Yes,50,4.87416746882703
TA-09442,19.05,1.65,92,3,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.298,1,0,0,0,0,0,0,0,0,Yes,100,4.7211542206618
TA-09442,19.05,1.65,92,3,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.298,1,0,0,0,0,0,0,0,0,Yes,250,4.62934627176266
TA-09443,19.05,1.65,101,5,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,1,24.9606338643357
TA-09443,19.05,1.65,101,5,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,2,14.7699515365312
TA-09443,19.05,1.65,101,5,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,5,8.65498572803703
TA-09443,19.05,1.65,101,5,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,10,6.61573643885312
TA-09443,19.05,1.65,101,5,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,25,5.39441251258882
TA-09443,19.05,1.65,101,5,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,50,5.05221924851021
TA-09443,19.05,1.65,101,5,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,100,4.89920600034498
TA-09443,19.05,1.65,101,5,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,250,4.80739805144584
TA-09447,15.88,1.65,200,5,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.166,1,0,0,0,0,0,0,0,0,Yes,1,29.2533509901348
TA-09447,15.88,1.65,200,5,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.166,1,0,0,0,0,0,0,0,0,Yes,2,17.3934332278006
TA-09447,15.88,1.65,200,5,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.166,1,0,0,0,0,0,0,0,0,Yes,5,10.2769261585885
TA-09447,15.88,1.65,200,5,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.166,1,0,0,0,0,0,0,0,0,Yes,10,7.90661184155617
TA-09447,15.88,1.65,200,5,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.166,1,0,0,0,0,0,0,0,0,Yes,25,6.48219760409074
TA-09447,15.88,1.65,200,5,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.166,1,0,0,0,0,0,0,0,0,Yes,50,6.07601698168849
TA-09447,15.88,1.65,200,5,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.166,1,0,0,0,0,0,0,0,0,Yes,100,5.88961902483266
TA-09447,15.88,1.65,200,5,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.166,1,0,0,0,0,0,0,0,0,Yes,250,5.77555460347312
TA-09448,19.05,1.24,60,2,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.236,1,0,0,0,0,0,0,0,0,Yes,1,34.3723396560262
TA-09448,19.05,1.24,60,2,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.236,1,0,0,0,0,0,0,0,0,Yes,2,22.512421893692
TA-09448,19.05,1.24,60,2,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.236,1,0,0,0,0,0,0,0,0,Yes,5,15.3959148244799
TA-09448,19.05,1.24,60,2,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.236,1,0,0,0,0,0,0,0,0,Yes,10,13.02281844839
TA-09448,19.05,1.24,60,2,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.236,1,0,0,0,0,0,0,0,0,Yes,25,11.6011862699821
TA-09448,19.05,1.24,60,2,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.236,1,0,0,0,0,0,0,0,0,Yes,50,11.1922235885223
TA-09448,19.05,1.24,60,2,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.236,1,0,0,0,0,0,0,0,0,Yes,100,11.0058256316665
TA-09448,19.05,1.24,60,2,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.236,1,0,0,0,0,0,0,0,0,Yes,250,10.8945432693645
TA-09450,12.7,0.89,225,8,38.1,0,0,0,2,0,0,0,0,0,0,0,1,0,0.175,1,0,0,0,0,0,0,151,0,Yes,1,27.4644870161304
TA-09450,12.7,0.89,225,8,38.1,0,0,0,2,0,0,0,0,0,0,0,1,0,0.175,1,0,0,0,0,0,0,151,0,Yes,2,17.2738046883259
TA-09450,12.7,0.89,225,8,38.1,0,0,0,2,0,0,0,0,0,0,0,1,0,0.175,1,0,0,0,0,0,0,151,0,Yes,5,11.1588388798317
TA-09450,12.7,0.89,225,8,38.1,0,0,0,2,0,0,0,0,0,0,0,1,0,0.175,1,0,0,0,0,0,0,151,0,Yes,10,9.12237164970538
TA-09450,12.7,0.89,225,8,38.1,0,0,0,2,0,0,0,0,0,0,0,1,0,0.175,1,0,0,0,0,0,0,151,0,Yes,25,7.89826566438352
TA-09450,12.7,0.89,225,8,38.1,0,0,0,2,0,0,0,0,0,0,0,1,0,0.175,1,0,0,0,0,0,0,151,0,Yes,50,7.55885445936246
TA-09450,12.7,0.89,225,8,38.1,0,0,0,2,0,0,0,0,0,0,0,1,0,0.175,1,0,0,0,0,0,0,151,0,Yes,100,7.40305915213968
TA-09450,12.7,0.89,225,8,38.1,0,0,0,2,0,0,0,0,0,0,0,1,0,0.175,1,0,0,0,0,0,0,151,0,Yes,250,7.31125120324054
TA-09451,15.88,1.65,117,5,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.11,0,0,1,0,0,0,0,80,1,No,1,8.18203568825359
TA-09453,6.35,0.89,46,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.028,0,0,1,0,0,0,0,1,0,Yes,1,8.4852801255265
TA-09453,6.35,0.89,46,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.028,0,0,1,0,0,0,0,1,0,Yes,3,6.36535112367365
TA-09456,6.35,0.89,19,2,12.7,0,1,1,1,0,0,0,0,0,0,0,1,0,0.144,0,1,0,0,0,0,0,1,35,No,35,2.20060871452179
TA-09461,101.6,1.65,131,2,152.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,700,1,No,1,23.3108728432087
TA-09464,19.05,1.65,63,4,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.122,0,1,0,0,0,0,0,20,20,No,20,2.81822582529782
TA-09468,12.7,1.65,216,8,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.076,0,0,1,0,0,0,0,127,1,Yes,1,11.8654818804494
TA-09468,12.7,1.65,216,8,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.076,0,0,1,0,0,0,0,127,4,Yes,1,10.7637864936597
TA-09472,25.4,2.11,64,2,63.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0.657,1,0,0,0,0,0,0,1,0,Yes,1,30.2576743099103
TA-09472,25.4,2.11,64,2,63.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0.657,1,0,0,0,0,0,0,1,0,Yes,2,18.397756547576
TA-09472,25.4,2.11,64,2,63.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0.657,1,0,0,0,0,0,0,1,0,Yes,5,11.2812494783639
TA-09472,25.4,2.11,64,2,63.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0.657,1,0,0,0,0,0,0,1,0,Yes,10,8.9109351613316
TA-09472,25.4,2.11,64,2,63.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0.657,1,0,0,0,0,0,0,1,0,Yes,25,7.48652092386617
TA-09472,25.4,2.11,64,2,63.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0.657,1,0,0,0,0,0,0,1,0,Yes,50,7.08034030146392
TA-09472,25.4,2.11,64,2,63.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0.657,1,0,0,0,0,0,0,1,0,Yes,100,6.89116028555054
TA-09473,25.4,2.11,96,2,63.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0.387,1,0,0,0,0,0,0,1,0,Yes,1,28.9222859622864
TA-09473,25.4,2.11,96,2,63.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0.387,1,0,0,0,0,0,0,1,0,Yes,2,17.0623681999521
TA-09473,25.4,2.11,96,2,63.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0.387,1,0,0,0,0,0,0,1,0,Yes,5,9.94864318979763
TA-09473,25.4,2.11,96,2,63.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0.387,1,0,0,0,0,0,0,1,0,Yes,10,7.57554681370776
TA-09473,25.4,2.11,96,2,63.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0.387,1,0,0,0,0,0,0,1,0,Yes,25,6.15113257624233
TA-09473,25.4,2.11,96,2,63.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0.387,1,0,0,0,0,0,0,1,0,Yes,50,5.74495195384007
TA-09473,25.4,2.11,96,2,63.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0.387,1,0,0,0,0,0,0,1,0,Yes,100,5.55855399698425
TA-09474,25.4,2.11,117,3,63.5,0,2,2,0,0,0,0,0,0,0,0,1,0,0.324,1,0,0,0,0,0,0,1,0,Yes,1,23.2190648943096
TA-09474,25.4,2.11,117,3,63.5,0,2,2,0,0,0,0,0,0,0,0,1,0,0.324,1,0,0,0,0,0,0,1,0,Yes,2,13.6543458544538
TA-09474,25.4,2.11,117,3,63.5,0,2,2,0,0,0,0,0,0,0,0,1,0,0.324,1,0,0,0,0,0,0,1,0,Yes,5,7.91495801872882
TA-09474,25.4,2.11,117,3,63.5,0,2,2,0,0,0,0,0,0,0,0,1,0,0.324,1,0,0,0,0,0,0,1,0,Yes,10,6.00090138713465
TA-09474,25.4,2.11,117,3,63.5,0,2,2,0,0,0,0,0,0,0,0,1,0,0.324,1,0,0,0,0,0,0,1,0,Yes,25,4.85469305542418
TA-09474,25.4,2.11,117,3,63.5,0,2,2,0,0,0,0,0,0,0,0,1,0,0.324,1,0,0,0,0,0,0,1,0,Yes,50,4.53753832286352
TA-09474,25.4,2.11,117,3,63.5,0,2,2,0,0,0,0,0,0,0,0,1,0,0.324,1,0,0,0,0,0,0,1,0,Yes,100,4.39843536998603
TA-09475,25.4,2.11,84,3,63.5,0,2,2,0,0,0,0,0,0,0,0,1,0,0.324,1,0,0,0,0,0,0,1,0,Yes,1,22.9575513428999
TA-09475,25.4,2.11,84,3,63.5,0,2,2,0,0,0,0,0,0,0,0,1,0,0.324,1,0,0,0,0,0,0,1,0,Yes,2,13.3928323030441
TA-09475,25.4,2.11,84,3,63.5,0,2,2,0,0,0,0,0,0,0,0,1,0,0.324,1,0,0,0,0,0,0,1,0,Yes,5,7.65344446731915
TA-09475,25.4,2.11,84,3,63.5,0,2,2,0,0,0,0,0,0,0,0,1,0,0.324,1,0,0,0,0,0,0,1,0,Yes,10,5.73938783572498
TA-09475,25.4,2.11,84,3,63.5,0,2,2,0,0,0,0,0,0,0,0,1,0,0.324,1,0,0,0,0,0,0,1,0,Yes,25,4.59317950401451
TA-09475,25.4,2.11,84,3,63.5,0,2,2,0,0,0,0,0,0,0,0,1,0,0.324,1,0,0,0,0,0,0,1,0,Yes,50,4.27602477145385
TA-09475,25.4,2.11,84,3,63.5,0,2,2,0,0,0,0,0,0,0,0,1,0,0.324,1,0,0,0,0,0,0,1,0,Yes,100,4.13413975951881
TA-09478,9.52,1.65,36,3,31.75,0,2,2,0,0,0,0,0,0,0,0,1,0,0.069,0,1,0,0,0,0,0,3,1,No,1,27.5980258508928
TA-09496,6.35,0.89,86,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,0,0,Yes,1,21.9448818459518
TA-09496,6.35,0.89,86,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,0,0,Yes,2,12.380162806096
TA-09496,6.35,0.89,86,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,0,0,Yes,5,6.64077497037107
TA-09496,6.35,0.89,86,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,0,0,Yes,10,4.72671833877689
TA-09496,6.35,0.89,86,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,0,0,Yes,25,3.58051000706643
TA-09496,6.35,0.89,86,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,0,0,Yes,50,3.26335527450577
TA-09496,6.35,0.89,86,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,0,0,Yes,100,3.12147026257073
TA-09496,6.35,0.89,86,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,0,0,Yes,250,3.03800849084424
TA-09497,6.35,0.89,86,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,0,0,Yes,1,21.9448818459518
TA-09497,6.35,0.89,86,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,0,0,Yes,2,12.380162806096
TA-09497,6.35,0.89,86,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,0,0,Yes,5,6.64077497037107
TA-09497,6.35,0.89,86,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,0,0,Yes,10,4.72671833877689
TA-09497,6.35,0.89,86,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,0,0,Yes,25,3.58051000706643
TA-09497,6.35,0.89,86,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,0,0,Yes,50,3.26335527450577
TA-09497,6.35,0.89,86,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,0,0,Yes,100,3.12147026257073
TA-09497,6.35,0.89,86,4,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,0,0,Yes,250,3.03800849084424
TA-09498,6.35,0.89,139,2,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,0,1,0,0,0,0,0,1,25,No,25,3.23275262487272
TA-09499,6.35,0.89,165,4,19.05,0,1,1,1,0,0,0,0,0,0,0,1,0,0.051,1,0,0,0,0,0,0,0,0,Yes,1,28.6858109423947
TA-09499,6.35,0.89,165,4,19.05,0,1,1,1,0,0,0,0,0,0,0,1,0,0.051,1,0,0,0,0,0,0,0,0,Yes,2,16.8258931800604
TA-09499,6.35,0.89,165,4,19.05,0,1,1,1,0,0,0,0,0,0,0,1,0,0.051,1,0,0,0,0,0,0,0,0,Yes,5,9.70938611084836
TA-09499,6.35,0.89,165,4,19.05,0,1,1,1,0,0,0,0,0,0,0,1,0,0.051,1,0,0,0,0,0,0,0,0,Yes,10,7.33907179381604
TA-09499,6.35,0.89,165,4,19.05,0,1,1,1,0,0,0,0,0,0,0,1,0,0.051,1,0,0,0,0,0,0,0,0,Yes,25,5.91465755635061
TA-09499,6.35,0.89,165,4,19.05,0,1,1,1,0,0,0,0,0,0,0,1,0,0.051,1,0,0,0,0,0,0,0,0,Yes,50,5.50847693394835
TA-09499,6.35,0.89,165,4,19.05,0,1,1,1,0,0,0,0,0,0,0,1,0,0.051,1,0,0,0,0,0,0,0,0,Yes,100,5.31929691803498
TA-09499,6.35,0.89,165,4,19.05,0,1,1,1,0,0,0,0,0,0,0,1,0,0.051,1,0,0,0,0,0,0,0,0,Yes,250,5.20801455573299
TA-09501,6.35,0.89,178,4,19.05,0,1,1,1,0,0,0,0,0,0,0,1,0,0.051,1,0,0,0,0,0,0,0,0,Yes,1,28.7720547731787
TA-09501,6.35,0.89,178,4,19.05,0,1,1,1,0,0,0,0,0,0,0,1,0,0.051,1,0,0,0,0,0,0,0,0,Yes,2,16.9121370108445
TA-09501,6.35,0.89,178,4,19.05,0,1,1,1,0,0,0,0,0,0,0,1,0,0.051,1,0,0,0,0,0,0,0,0,Yes,5,9.7956299416324
TA-09501,6.35,0.89,178,4,19.05,0,1,1,1,0,0,0,0,0,0,0,1,0,0.051,1,0,0,0,0,0,0,0,0,Yes,10,7.42253356554253
TA-09501,6.35,0.89,178,4,19.05,0,1,1,1,0,0,0,0,0,0,0,1,0,0.051,1,0,0,0,0,0,0,0,0,Yes,25,6.00090138713465
TA-09501,6.35,0.89,178,4,19.05,0,1,1,1,0,0,0,0,0,0,0,1,0,0.051,1,0,0,0,0,0,0,0,0,Yes,50,5.59193870567484
TA-09501,6.35,0.89,178,4,19.05,0,1,1,1,0,0,0,0,0,0,0,1,0,0.051,1,0,0,0,0,0,0,0,0,Yes,100,5.40554074881902
TA-09501,6.35,0.89,178,4,19.05,0,1,1,1,0,0,0,0,0,0,0,1,0,0.051,1,0,0,0,0,0,0,0,0,Yes,250,5.29425838651703
TA-09509,9.52,0.89,19,2,31.75,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,0,1,0,0,0,0,0,1,150,No,150,1.98082604897537
TA-09510,9.52,0.89,53,3,31.75,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,0,1,0,0,0,0,0,1,150,No,150,2.46490432498901
TA-09522,6.35,0.89,43,3,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.028,0,0,1,0,0,0,0,5,1,No,1,6.59347996639273
TA-09523,34.92,1.65,127,5,63.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,225,1,No,1,18.7816806975178
TA-09526,6.35,0.89,46,3,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,1,0,Yes,1,21.6138168181034
TA-09526,6.35,0.89,46,3,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,1,0,Yes,2,12.0490977782476
TA-09526,6.35,0.89,46,3,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,1,0,Yes,5,6.30970994252266
TA-09526,6.35,0.89,46,3,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,1,0,Yes,10,4.39843536998603
TA-09526,6.35,0.89,46,3,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,1,0,Yes,25,3.24944497921802
TA-09526,6.35,0.89,46,3,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,1,0,Yes,50,2.93507230571491
TA-09526,6.35,0.89,46,3,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,1,0,0,0,0,0,0,1,0,Yes,100,2.79318729377987
TA-09528,63.5,1.65,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,216,1,No,1,15.011990674538
TA-09530,15.88,1.65,101,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0.26,0,0,1,0,0,0,0,10,4,No,1,20.4342237777024
TA-09531,15.88,1.65,63,2,31.75,0,0,2,0,0,0,0,2,0,0,0,1,0,0.26,0,0,1,0,0,0,0,10,4,No,1,22.5791913110731
TA-09532,15.88,1.65,62,2,50.8,0,0,2,0,0,0,0,2,0,0,0,1,0,0.26,0,0,1,0,0,0,0,25,4,No,1,22.3343701140088
TA-09534,25.4,1.65,69,4,50.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,127,1,No,1,9.8067581778626
TA-09535,25.4,1.65,73,4,50.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,216,1,No,1,6.70198026963716
TA-09537,15.88,1.65,94,4,38.1,0,0,2,0,0,0,0,2,0,0,0,1,0,0.26,0,0,1,0,0,0,0,50,4,No,1,15.8716469233209
TA-09538,15.88,1.65,25,2,38.1,0,0,2,0,0,0,0,2,0,0,0,1,0,0.26,0,0,1,0,0,0,0,20,4,No,1,13.8184873388492
TA-09540,15.88,1.65,33,2,38.1,0,0,2,0,0,0,0,2,0,0,0,1,0,0.26,1,0,0,0,0,0,0,108,1,No,1,11.5538912660038
TA-09542,15.88,1.65,95,4,38.1,0,0,2,0,0,0,0,2,0,0,0,1,0,0.26,0,0,1,0,0,0,0,20,1,Yes,1,22.9825898744179
TA-09542,15.88,1.65,95,4,38.1,0,0,2,0,0,0,0,2,0,0,0,1,0,0.26,0,0,1,0,0,0,0,20,4,Yes,1,22.709948086778
TA-09545,6.35,0.89,112,7,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.028,0,0,0,0,0,1,0,8,44,No,44,9.28094901598571
TA-09546,15.88,1.65,98,8,50.8,0,0,2,0,0,0,0,2,0,0,0,1,0,0.26,1,0,0,0,0,0,0,108,1,No,1,15.1010165643796
TA-09547,15.88,1.65,82,4,38.1,0,0,2,0,0,0,0,2,0,0,0,1,0,0.26,1,0,0,0,0,0,0,108,1,No,1,14.4973097488913
TA-09552,19.05,1.65,75,4,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.27,0,0,1,0,0,0,0,19,1,No,1,14.0827829493164
TA-09553,19.05,1.65,92,5,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.27,0,0,1,0,0,0,0,101,1,No,1,10.4521958792141
TA-09555,19.05,1.65,28,2,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.27,0,0,0,0,0,1,0,5,1,No,1,9.61201404383412
TA-09556,12.7,0.89,91,4,25.4,0,2,2,0,0,0,0,0,0,0,0,1,0,0.338,0,0,1,0,0,0,0,5,1,No,1,12.096392782226
TA-09557,12.7,0.89,69,2,25.4,0,2,2,0,0,0,0,0,0,0,0,1,0,0.338,0,0,1,0,0,0,0,5,1,No,1,11.0169538678967
TA-09559,12.7,0.89,60,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0.338,0,0,1,0,0,0,0,5,1,No,1,9.18079488991392
TA-09561,15.88,1.65,41,3,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,0,0,1,0,0,0,0,5,1,No,1,12.9282284404333
TA-09562,19.05,1.65,165,5,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.27,0,0,1,0,0,0,0,5,1,No,1,16.1748913605938
TA-09565,12.7,0.89,120,6,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.338,0,0,1,0,0,0,0,5,1,No,1,14.2663988471147
TA-09566,9.52,1.24,45,3,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.069,0,1,0,0,0,0,0,1,1,No,1,3.18545762089438
TA-09569,12.7,1.65,49,2,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.096,1,0,0,0,0,0,0,0,0,Yes,1,21.6249450543336
TA-09569,12.7,1.65,49,2,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.096,1,0,0,0,0,0,0,0,0,Yes,2,12.0602260144778
TA-09569,12.7,1.65,49,2,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.096,1,0,0,0,0,0,0,0,0,Yes,5,6.32083817875286
TA-09569,12.7,1.65,49,2,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.096,1,0,0,0,0,0,0,0,0,Yes,10,4.40678154715868
TA-09569,12.7,1.65,49,2,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.096,1,0,0,0,0,0,0,0,0,Yes,25,3.26057321544822
TA-09569,12.7,1.65,49,2,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.096,1,0,0,0,0,0,0,0,0,Yes,50,2.94341848288755
TA-09569,12.7,1.65,49,2,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.096,1,0,0,0,0,0,0,0,0,Yes,100,2.80431553001007
TA-09569,12.7,1.65,49,2,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.096,1,0,0,0,0,0,0,0,0,Yes,250,2.71807169922603
TA-09571,6.35,0.89,16,2,19.05,0,0,0,0,0,0,0,4,0,0,0,1,0,0.038,0,0,1,0,0,0,0,10,1,No,1,6.27354317477451
TA-09572,6.35,0.89,17,2,19.05,0,0,0,0,0,0,0,4,0,0,0,1,0,0.038,0,0,1,0,0,0,0,10,1,No,1,6.27354317477451
TA-09575,12.7,2.11,161,10,25.4,0,2,2,0,0,0,0,0,0,0,0,1,0,0.078,1,0,0,0,0,0,0,0,0,Yes,1,23.8617205366035
TA-09575,12.7,2.11,161,10,25.4,0,2,2,0,0,0,0,0,0,0,0,1,0,0.078,1,0,0,0,0,0,0,0,0,Yes,2,14.2970014967478
TA-09575,12.7,2.11,161,10,25.4,0,2,2,0,0,0,0,0,0,0,0,1,0,0.078,1,0,0,0,0,0,0,0,0,Yes,5,8.5576136610228
TA-09575,12.7,2.11,161,10,25.4,0,2,2,0,0,0,0,0,0,0,0,1,0,0.078,1,0,0,0,0,0,0,0,0,Yes,10,6.64355702942862
TA-09575,12.7,2.11,161,10,25.4,0,2,2,0,0,0,0,0,0,0,0,1,0,0.078,1,0,0,0,0,0,0,0,0,Yes,25,5.49734869771815
TA-09575,12.7,2.11,161,10,25.4,0,2,2,0,0,0,0,0,0,0,0,1,0,0.078,1,0,0,0,0,0,0,0,0,Yes,50,5.18019396515749
TA-09575,12.7,2.11,161,10,25.4,0,2,2,0,0,0,0,0,0,0,0,1,0,0.078,1,0,0,0,0,0,0,0,0,Yes,100,5.04109101228001
TA-09575,12.7,2.11,161,10,25.4,0,2,2,0,0,0,0,0,0,0,0,1,0,0.078,1,0,0,0,0,0,0,0,0,Yes,250,4.95484718149597
TA-09577,12.7,1.65,117,9,25.4,0,2,2,0,0,0,0,0,0,0,0,1,0,0.078,0,0,0,0,0,1,0,944,100,No,100,3.47757382193709
TA-09581,15.88,1.65,214,2,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.154,1,0,0,0,0,0,0,0,0,Yes,1,25.4641865537522
TA-09581,15.88,1.65,214,2,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.154,1,0,0,0,0,0,0,0,0,Yes,2,15.2735042259477
TA-09581,15.88,1.65,214,2,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.154,1,0,0,0,0,0,0,0,0,Yes,5,9.15853841745353
TA-09581,15.88,1.65,214,2,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.154,1,0,0,0,0,0,0,0,0,Yes,10,7.12207118732716
TA-09581,15.88,1.65,214,2,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.154,1,0,0,0,0,0,0,0,0,Yes,25,5.89796520200531
TA-09581,15.88,1.65,214,2,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.154,1,0,0,0,0,0,0,0,0,Yes,50,5.55855399698425
